Index,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity
3351,14.0454370495928,-4.9224880177326,13.1711059173147,4.23895887506391,5.89071724198459,23.9575453879092,-3.30715308072277,0,CH21,5.73793523834425,"('CH21', 'HS')",8.2187008023174,0.0321068279174092
3352,14.0454370495928,-4.9224880177326,13.1711059173147,4.23895887506391,5.89071724198459,23.9575453879092,-3.30715308072277,0,CH21,5.73793523834425,"('CH21', 'HS')",8.2187008023174,0.0321068279174092
3353,14.0448005993097,-4.9219883862967,13.1702681987171,4.2361307798263,5.8892898656667,23.893017208726,-3.31515463835559,0,CH21,5.7379544954963,"('CH21', 'HS')",8.21865698669085,0.0320931051549492
3354,14.0448005993097,-4.9219883862967,13.1702681987171,4.2361307798263,5.8892898656667,23.893017208726,-3.31515463835559,0,CH21,5.7379544954963,"('CH21', 'HS')",8.21865698669085,0.0320931051549492
3355,14.0433085873181,-4.92185196310516,13.1690084590605,4.21105150606536,5.88680619900664,23.9185209838887,-3.33348201944512,0,CH21,5.73660698507871,"('CH21', 'HS')",8.21859684151407,0.0321096789752674
3356,14.0433085873181,-4.92185196310516,13.1690084590605,4.21105150606536,5.88680619900664,23.9185209838887,-3.33348201944512,0,CH21,5.73660698507871,"('CH21', 'HS')",8.21859684151407,0.0321096789752674
3357,14.0433085873181,-4.92185196310516,13.1690084590605,4.21105150606536,5.88680619900664,23.9185209838887,-3.33348201944512,0,CH21,5.73660698507871,"('CH21', 'HS')",8.21859684151407,0.0321096789752674
3358,14.0430980229672,-4.92146410756765,13.1685878284838,4.21767131951894,5.89003039126028,24.0254035064644,-3.33441900898205,0,CH21,5.7417100455084,"('CH21', 'HS')",8.21956532098641,0.0320953768963147
3359,14.0396710483079,-4.92020690827781,13.1652074306611,4.25335267522686,5.89670196151193,24.0340127238521,-3.37882371822496,0,CH21,5.75066138148693,"('CH21', 'HS')",8.22302012391256,0.0321005347335872
3360,13.8745494104288,-4.76796929252917,12.9998761394038,6.68170708014711,8.11502212398073,24.1613762130857,-5.34775365899668,0,H,8.28070569552947,"('H', 'HV')",9.93083456503343,0.032703213799979
3361,14.0426703886041,-4.92132484381321,13.1681667021328,4.21764710455446,5.88920707196881,24.0186019319269,-3.34008379993015,0,CH21,5.7417096625907,"('CH21', 'HS')",8.21956532047451,0.0320959861456143
3362,14.0426703886041,-4.92132484381321,13.1681667021328,4.21764710455446,5.88920707196881,24.0186019319269,-3.34008379993015,0,CH21,5.7417096625907,"('CH21', 'HS')",8.21956532047451,0.0320959861456143
3363,14.0426703886041,-4.92132484381321,13.1681667021328,4.21764710455446,5.88920707196881,24.0186019319269,-3.34008379993015,0,CH21,5.7417096625907,"('CH21', 'HS')",8.21956532047451,0.0320959861456143
